id,indice,model,completion,pred_lang,task,source,language
57,0,command-r-base,الجواب  العلمانية هي فصل الدين عن الدولة  أي أن الدولة لا تتدخل في شؤون الدين  ولا الدين يتدخل في شؤون الدولة  وهي كلمة مشتقة من الكلمة اللاتينية  saeculum  والتي تعني العالم أو الدنيا  وهي تعني أن الدين لا علاقة له بالدنيا  وأن الدنيا لا علاقة لها بالدين  وأن الدين هو علاقة بين الإنسان وربه  وأن الدنيا هي علاقة بين الإنسان وأ,ara,monolingual,aya_human_annotated,ar
58,0,command-r-base, حسوب IO,fas,monolingual,aya_human_annotated,ar
58,1,command-r-base,20190811T1620040000,unknown,monolingual,aya_human_annotated,ar
58,2,command-r-base,ساعدني في فهم البيانات المكانية,ara,monolingual,aya_human_annotated,ar
58,3,command-r-base,أنا أعمل على مشروع يهدف إلى تحليل البيانات المكانية لكني لا أعرف ما هي البيانات المكانية ولا كيف يمكنني الحصول عليها ولا كيف يمكنني تحليلها ولا كيف يمكنني عرضها,ara,monolingual,aya_human_annotated,ar
58,4,command-r-base,أرجو منكم,ara,monolingual,aya_human_annotated,ar
59,0,command-r-base,تم النشر بواسطة محمد العوضي,ara,monolingual,aya_human_annotated,ar
59,1,command-r-base,تم النشر بواسطة محمد العوضي محمد العوضي,ara,monolingual,aya_human_annotated,ar
59,2,command-r-base,تم النشر بواسطة محمد العوضي محمد العوضي,ara,monolingual,aya_human_annotated,ar
59,3,command-r-base,تم النشر بواسطة محمد العوضي محمد العوضي,ara,monolingual,aya_human_annotated,ar
59,4,command-r-base,تم النشر بواسطة محمد العوضي محمد العوضي,ara,monolingual,aya_human_annotated,ar
59,5,command-r-base,تم النشر بواسطة محمد العوضي محمد العوضي,ara,monolingual,aya_human_annotated,ar
59,6,command-r-base,تم النشر بواسطة محمد العوضي,ara,monolingual,aya_human_annotated,ar
60,0,command-r-base,تم النشر بواسطة عادل محمد,ara,monolingual,aya_human_annotated,ar
60,1,command-r-base,الحفيظ  هو الذي يحفظ عباده من المهالك  ويحفظ عليهم دينهم  ويحفظ عليهم نعمته  ويحفظ عليهم طاعته  ويحفظ عليهم أبدانهم  ويحفظ عليهم أسماعهم وأبصارهم  ويحفظ عليهم أعراضهم  ويحفظ عليهم أموالهم  ويحفظ عليهم أولاده,ara,monolingual,aya_human_annotated,ar
61,0,command-r-base,تم النشر بواسطة محمد 2011,ara,monolingual,aya_human_annotated,ar
61,1,command-r-base,تم النشر بواسطة محمد 2011 محمد 2011,ara,monolingual,aya_human_annotated,ar
61,2,command-r-base,تم النشر بواسطة محمد 2011,ara,monolingual,aya_human_annotated,ar
61,3,command-r-base,تم النشر بواسطة محمد 2011 محمد 2011,ara,monolingual,aya_human_annotated,ar
61,4,command-r-base,تم النشر بواسطة محمد 2011 محمد 2011,ara,monolingual,aya_human_annotated,ar
61,5,command-r-base,تم النشر بواسطة محمد 2011 محمد 2011,ara,monolingual,aya_human_annotated,ar
62,0,command-r-base,القبلة هي اتصال شفوي بين شخصين أو أكثر عادةً ما يكون عن طريق الضغط على الشفاه أو اللسان ضد الشفاه أو اللسان أو الخد,ara,monolingual,aya_human_annotated,ar
62,1,command-r-base,القبلة هي شكل من أشكال التعبير عن الحب أو الاهتمام أو الود أو الاهتمام الجنسي يمكن أن تكون القبلة على الشفاه أو الخد أو أي جزء آخر من الجسم مثل اليد أو القدم,ara,monolingual,aya_human_annotated,ar
63,0,command-r-base,الموضوع قم بإنشاء قصيدة قصيره من بحر الكامل,ara,monolingual,aya_human_annotated,ar
63,1,command-r-base,20110411 0931 PM 1,lit,monolingual,aya_human_annotated,ar
63,2,command-r-base,قم بإنشاء قصيدة قصيره من بحر الكامل 1,ara,monolingual,aya_human_annotated,ar
63,3,command-r-base,1 الكامل هو بحر من بحور الشعر العربي وهو من البحور الطويلة ويُسمى أيضاً بالوافر وسمي بالكامل لأنه يكتمل,ara,monolingual,aya_human_annotated,ar
64,0,command-r-base,¿Qué efecto tiene esto en los alimentos y la producción alimentaria del país afectado,spa,monolingual,aya_human_annotated,ar
64,1,command-r-base,What is the effect on the food and food production of the affected country,eng,monolingual,aya_human_annotated,ar
64,2,command-r-base,Quel est limpact sur lalimentation et la production alimentaire du pays touché,fra,monolingual,aya_human_annotated,ar
64,3,command-r-base,Как это сказывается на продовольствии и производстве продовольствия в затрагиваемой стране,rus,monolingual,aya_human_annotated,ar
65,0,command-r-base,الألياف البصرية هي ألياف زجاجية رفيعة جداً أرق من شعرة الإنسان تستخدم في نقل الإشارات الضوئية لمسافات طويلة,ara,monolingual,aya_human_annotated,ar
65,1,command-r-base,الألياف البصرية هي ألياف زجاجية رفيعة جداً أرق من شعرة الإنسان تستخدم في نقل الإشارات الضوئية لمسافات طويلةالألياف البصرية هي ألياف زجاجية رفيعة جداً أرق,ara,monolingual,aya_human_annotated,ar
66,0,command-r-base,و قد لعب مع منتخب الكويت لكرة القدم وقد كان هداف كأس الخليج 1974 برصيد 5 أهداف وقد سجل هدف في مرمى منتخب العراق لكرة القدم في نهائي كأس الخليج 1974 وقد سجل هدف في مرمى منتخب العراق لكرة القدم في نهائي كأس الخليج 1976 وقد سجل هدف في مرمى منتخب العراق لكرة القدم في نهائي كأس الخليج 1979 وقد سجل هدف,ara,monolingual,aya_human_annotated,ar
67,0,command-r-base,فعل مع عمر في غزوة ذات الصواري لم يأذن له عثمان بل قال له «إنما أردت أن أستعملك على البر فأما البحر فلا فإن عمر بن الخطاب كان يكره ركوب البحر وكان يقول إنما هو للهالك»,ara,monolingual,aya_human_annotated,ar
67,1,command-r-base,وعلى الرغم من أن عثمان بن عفان كان قد أذن لأسطول المسلمين في غزو جزيرة قبرص إلا أنه لم يُ,ara,monolingual,aya_human_annotated,ar
68,0,command-r-base,أوقات الصلاة ومعرفة أوقات السَّحْر ومعرفة أوقات الخسوف والكسوف ومعرفة أوقات الزَّوال ومعرفة أوقات الشروق والغروب ومعرفة أوقات الفجر ومعرفة أوقات الزوال ومعرفة أوقات الظهر ومعرفة أوقات العصر ومعرفة أوقات المغرب ومعرفة أوقات العشاء ومعرفة أوقات الشروق ومعرفة أوقات الغروب,ara,monolingual,aya_human_annotated,ar
69,0,command-r-base,لا يتصور منه قصد مقوم لفعلها أيضا فلا بد من نيابة الزوج عنهما بخلاف الممتنعة فإنها تقصد مقوم فعلها فلا حاجة إلى نيابة الزوج عنها,ara,monolingual,aya_human_annotated,ar
69,1,command-r-base,ثم اعلم أن المراد من الممتنعة في كلامهم هي الممتنعة عن الوطء لا عن التزوج فإنها لو امتنعت عن التزوج لم يجز إجبارها على الوطء وإن,ara,monolingual,aya_human_annotated,ar
70,0,command-r-base,سفينة الصحراء هي الجمل  وهو حيوان ثديي من فصيلة الإبل  له سنام واحد أو سنامان  وهو من الحيوانات التي تعيش في الصحاري  ولهذا سمي بسفينة الصحراء  حيث كان العرب قديماً يستخدمونه في التنقل من مكان إلى آخر في الصحراء  كما كانوا يستخدمونه في نقل البضائع  وكانوا يستخدمونه في الحروب  حيث كان الجمل يُستخدم في نقل الج,ara,monolingual,aya_human_annotated,ar
71,0,command-r-base,الذين يُعانون من اضطراب الشخصية الوسواسية,ara,monolingual,aya_human_annotated,ar
71,1,command-r-base,أنواع الوسواس القهري ,ara,monolingual,aya_human_annotated,ar
71,2,command-r-base,هناك عدة أنواع من الوسواس القهري منها,ara,monolingual,aya_human_annotated,ar
71,3,command-r-base,الوسواس القهري المرتبط بالخوف من التلوث ,ara,monolingual,aya_human_annotated,ar
71,4,command-r-base,وهو ما يُعرف بالوسواس القهري المرتبط بالخوف من التلوث حيث يُعاني المريض من هاجس التلوث,ara,monolingual,aya_human_annotated,ar
72,0,command-r-base,قم بالإجابة على السؤال من كان يتكون جيش التحرير اليوغوسلافي ؟ من النص التالي لم يحظ جيش التحرير اليوغوسلافي بدعم كبير من الكروات في السنوات الأولى من الحرب باستثناء الموجودين في منطقة دالماتيا وتشكل معظمه من الصرب الكرواتيين بدأ الكروات في الانضمام إلى جيش التحرير الوطني بأعداد أكبر في عام 194,ara,monolingual,aya_human_annotated,ar
73,0,command-r-base,¿Cuál es el calendario previsto para la enmienda del Reglamento Sanitario Internacional,spa,monolingual,aya_human_annotated,ar
73,1,command-r-base,What is the timeline for the amendment of the International Health Regulations,eng,monolingual,aya_human_annotated,ar
73,2,command-r-base,Quel est le calendrier prévu pour la modification du Règlement sanitaire international,fra,monolingual,aya_human_annotated,ar
73,3,command-r-base,Какова графика внесения поправок в Международные медикосанитарные правила,rus,monolingual,aya_human_annotated,ar
73,4,command-r-base,修订《国际卫生条例》的时间表是什么？,zho,monolingual,aya_human_annotated,ar
74,0,command-r-base,وقال فرنسيس سلطنا الضوء على ذلك لأنه لم يكن سوى انعكاس لتدهور الحوكمة وهذا واحد من عدة أسباب,ara,monolingual,aya_human_annotated,ar
74,1,command-r-base,Francis said We highlighted that because it was only a reflection of the deterioration of governance and that was one of several reasons,eng,monolingual,aya_human_annotated,ar
74,2,command-r-base,Francis dijo Destacamos eso porque era solo un reflejo del deterioro de la gobernanza y eso era una de varias raz,spa,monolingual,aya_human_annotated,ar
75,0,command-r-base,العدد الكلي للسيارات التي تتسع لها الساحتان هو 96 سيارة حيث إن عدد السيارات التي تتسع لها كل ساحة هو 48 سيارة وذلك لأن عدد الصفوف في كل ساحة هو 6 صفوف ويتسع كل صف إلى 8 سيارات فعدد السيارات التي تتسع لها كل ساحة هو 6 × 8  48 سيارة وبذلك يكون عدد السيارات التي,ara,monolingual,aya_human_annotated,ar
76,0,command-r-base,تم النشر بواسطة سؤال,ara,monolingual,aya_human_annotated,ar
76,1,command-r-base,لا ليست عاصمة السعودية,ara,monolingual,aya_human_annotated,ar
76,2,command-r-base,تم النشر بواسطة ابو محمد 111,ara,monolingual,aya_human_annotated,ar
76,3,command-r-base,لا ليست عاصمة السعودية بل الرياض,ara,monolingual,aya_human_annotated,ar
76,4,command-r-base,تم النشر بواسطة ابو محمد 222,ara,monolingual,aya_human_annotated,ar
76,5,command-r-base,لا ليست عاصمة السعودية بل الرياض هي العاصمة,ara,monolingual,aya_human_annotated,ar
76,6,command-r-base,تم النشر بواسطة ابو محمد 333,ara,monolingual,aya_human_annotated,ar
76,7,command-r-base,لا ليست عاصمة السعودية بل الرياض هي العاصمة,ara,monolingual,aya_human_annotated,ar
76,8,command-r-base,تم النشر بواسطة ابو محمد 444,ara,monolingual,aya_human_annotated,ar
77,0,command-r-base,الطويل هو بحر من بحور الشعر العربي وهو من البحور الطويلة ويُسمى أيضاً بالمتقارب ويُسمى أيضاً بالطويل المُجتلب ويُسمى أيضاً بالطويل المُجتلب المُجتلب ويُسمى أيضاً بالطويل المُجتلب المُجتلب المُجتلب ويُسمى أيضاً بالط,ara,monolingual,aya_human_annotated,ar
78,0,command-r-base,لدي نص غير مشكل قم بتشكيله قوبة و التغليظ بمكان فبمكة بين الركن والمقام لزيادته على غيره في الفضيلة وبالقدس عند الصخرة لفضيلتها وفي سنن ابن ماجه مرفوعا من الجنة وبقية البلاد عند المنبر لحديث مالك والشافعي وأحمد عن جابر مرفوعا من حلف على منبري هذا بيمين,ara,monolingual,aya_human_annotated,ar
79,0,command-r-base,تم النشر بواسطة alaa2000,ara,monolingual,aya_human_annotated,ar
79,1,command-r-base,تم النشر بواسطة alaa2000 alaa alaa,ara,monolingual,aya_human_annotated,ar
79,2,command-r-base,تم النشر بواسطة alaa2000 Alaa Alaa,ara,monolingual,aya_human_annotated,ar
79,3,command-r-base,تم النشر بواسطة alaa2000 Alaa Alaa,ara,monolingual,aya_human_annotated,ar
79,4,command-r-base,تم النشر بواسطة alaa2000 Alaa Alaa,ara,monolingual,aya_human_annotated,ar
79,5,command-r-base,تم النشر بواسطة alaa2000 Ala,ara,monolingual,aya_human_annotated,ar
80,0,command-r-base,إليه من تأثيره في العالم السفلي وما يترتب على ذلك من الحوادث في كل زمان وكل مكان وما يجري على ذلك من الأحوال في كل زمان وكل مكان وما يجري على ذلك من الأحوال في كل زمان وكل مكان وما يجري على ذلك من الأحوال في كل زمان وكل مكان وما يجري على ذلك من الأحوال في كل زمان وكل مكان وما يجري على ذلك,ara,monolingual,aya_human_annotated,ar
81,0,command-r-base, حسوب IO,fas,monolingual,aya_human_annotated,ar
81,1,command-r-base,20190529T1511060000,unknown,monolingual,aya_human_annotated,ar
81,2,command-r-base,ابتسم لحياتك وابتسم لكل ما هو حولك وفكر في كُل ما يسعدك ولا تفكر في أمر يقلقك؛ فالأمل دواء والقلق عناء والتفاؤل رجاء ماهي مشاعر التغريدة السابقة؟,ara,monolingual,aya_human_annotated,ar
81,3,command-r-base,أشعر بالتف,ara,monolingual,aya_human_annotated,ar
82,0,command-r-base, ويب طب,ara,monolingual,aya_human_annotated,ar
82,1,command-r-base,الاشعاع هو الطاقة التي تنتقل على شكل موجات أو جسيمات هناك نوعان من الإشعاع الإشعاع المؤين وغير المؤين,ara,monolingual,aya_human_annotated,ar
82,2,command-r-base,الإشعاع المؤين هو الإشعاع الذي يحتوي على طاقة كافية لتغيير تركيبة المواد التي يمر من خلالها الإشعاع المؤين هو الإشعاع الذي يحتوي على طاقة كافية لتغيير تركيبة المواد التي يمر من,ara,monolingual,aya_human_annotated,ar
83,0,command-r-base,الخليفة الفاطمي القائم بأمر الله بإرسال أسطول إلى جزيرة صقلية فاستولى على مدينة ‘مازر‘ وأخذ منها أسرى كثيرين وأرسلهم إلى مصر وأخذ منها غنائم كثيرة وأحرقها ثم عاد إلى مصر,ara,monolingual,aya_human_annotated,ar
83,1,command-r-base,وفي 324هـ936م أرسل أسطولاً آخر إلى جزيرة صقلية فاستولى على مدينة ‘,ara,monolingual,aya_human_annotated,ar
84,0,command-r-base,موضوع من اسماء الله العليم فما معنى هذا الاسم؟ الجمعة 11 يونيو 2010 127 pm,ara,monolingual,aya_human_annotated,ar
84,1,command-r-base,العليم  هو الذي أحاط علمه بكل شيء  لا يخفى عليه شيء في الأرض ولا في السماء  وهو الذي يعلم ما كان وما يكون وما لم يكن لو كان كيف يكون  وهو الذي يعلم السر وأخفى  وهو الذي يعلم ما تُخفي الصدور  وهو,ara,monolingual,aya_human_annotated,ar
85,0,command-r-base,في الأول من أكتوبرتشرين الأول وهو يمنع ارتداء أي لباس يدل على الانتماء الديني بما في ذلك الحجاب الإسلامي والقلنسوة اليهودية والصليب المسيحي,ara,monolingual,aya_human_annotated,ar
85,1,command-r-base,وأثار القرار جدلا واسعا في فرنسا حيث اعتبره البعض قرارا عنصريا يستهدف المسلمين بينما اعتبره آخرون قرارا يهدف إلى حماية العلمانية في فرنسا,ara,monolingual,aya_human_annotated,ar
85,2,command-r-base,وفي هذا السياق,ara,monolingual,aya_human_annotated,ar
86,0,command-r-base,موضوع هل يمكنك اخباري كيف بدأت الكشافة؟ الأحد مايو 11 2008 135 pm,ara,monolingual,aya_human_annotated,ar
86,1,command-r-base,موضوع رد هل يمكنك اخباري كيف بدأت الكشافة؟ الأحد مايو 11 2008 137 pm,ara,monolingual,aya_human_annotated,ar
86,2,command-r-base,موضوع رد هل يمكنك اخباري كيف بدأت الكشافة؟ الأحد مايو,ara,monolingual,aya_human_annotated,ar
87,0,command-r-base, رصيف 22,ara,monolingual,aya_human_annotated,ar
87,1,command-r-base,الجمعة 29 سبتمبر 20170446 م,ara,monolingual,aya_human_annotated,ar
87,2,command-r-base,هل السليمي هي عاصمة السعودية؟,ara,monolingual,aya_human_annotated,ar
87,3,command-r-base,السليمي هي عاصمة السعودية أو هكذا يرى البعض ففي حين أن العاصمة الرسمية للمملكة هي الرياض إلا أن السليمي هي عاصمة السعودية الفعلية بحسب ما يرى البعض,ara,monolingual,aya_human_annotated,ar
87,4,command-r-base,فالسليمي هي مدينة سعودية تقع في منطقة حائل,ara,monolingual,aya_human_annotated,ar
88,0,command-r-base,الموقع 10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,ara,monolingual,aya_human_annotated,ar
89,0,command-r-base,تم النشر بواسطة alaa1990,ara,monolingual,aya_human_annotated,ar
89,1,command-r-base,السلام عليكم ورحمة الله وبركاتهأخي الكريم أرجو أن تكون هذه القصيدة التي كتبتها من بحر البسيط  قد نالت إعجابك أخوك في الله أبو عبد الله ,ara,monolingual,aya_human_annotated,ar
89,2,command-r-base,تم النشر بواسطة أبو عبد الله,ara,monolingual,aya_human_annotated,ar
89,3,command-r-base,أخي الكريم أرجو أن تكون هذه القصيدة التي كتبتها من بحر الب,ara,monolingual,aya_human_annotated,ar
90,0,command-r-base,الملكة إليزابيث الثانية هي ملكة بريطانيا العظمى هي ملكة بريطانيا العظمى منذ عام 1952 هي من عائلة ملكية عريقة هي من عائلة ملكية عريقة هي من عائلة ملكية عريقة هي من عائلة ملكية عريقة هي من عائلة ملكية عريقة هي من عائلة ملكية عريقة هي من عائلة ملكية عريقة هي من عائلة ملكية عريقة هي من عائلة ملكية عريقة هي,ara,monolingual,aya_human_annotated,ar
91,0,command-r-base,أوقاتها وتحديد اتجاه القبلة وتحديد مواعيد الصوم وتحديد مواعيد الحج وتحديد مواعيد الأعياد وتحديد مواعيد الأشهر القمرية وتحديد مواعيد الأشهر الشمسية وتحديد مواعيد الأشهر الهجرية وتحديد مواعيد الأشهر الميلادية وتحديد مواعيد الأشهر اليهودية وتحديد مواعيد الأشهر الفرعونية وتح,ara,monolingual,aya_human_annotated,ar
92,0,command-r-base,السؤال ,ara,monolingual,aya_human_annotated,ar
92,1,command-r-base,ما هو مركز جاسم يعقوب؟,ara,monolingual,aya_human_annotated,ar
92,2,command-r-base,الإجابة ,ara,monolingual,aya_human_annotated,ar
92,3,command-r-base,مركز جاسم يعقوب هو مركز الهجوم,ara,monolingual,aya_human_annotated,ar
92,4,command-r-base,السياق ,ara,monolingual,aya_human_annotated,ar
92,5,command-r-base,جاسم يعقوب سلطان البصارة من مواليد 25 أكتوبر 1953 لاعب كرة قدم كويتي سابق لعب جاسم يعقوب مع نادي القادسية الكويتي في مركز الهجوم وهو أخ اللاعب السابق سلطان يعقوب وكان أحد أبرز,ara,monolingual,aya_human_annotated,ar
93,0,command-r-base,تم النشر بواسطة محمد 123456789,ara,monolingual,aya_human_annotated,ar
93,1,command-r-base,محمد استغرق 10 دقائق لبيت وليد واستغرق ذهابهما لبيت خالد 7 دقائق وعندما عاد أحمد إلى منزله استغرقه ذلك  3 دقائق فكيف يكون ذلك؟محمد استغرق 10 دقائق لبيت وليد واستغرق ذهابهما لبيت خالد 7 دقائق وعندما عاد,ara,monolingual,aya_human_annotated,ar
94,0,command-r-base,إحداهما الحرية لفلسطين وعلى الأخرى الحرية للقدس وذلك خلال مباراة الفريق أمام هارتس في الدوري الاسكتلندي,ara,monolingual,aya_human_annotated,ar
94,1,command-r-base,وتعد جماهير سلتيك أول المتضامنين في الملاعب بعد عملية طوفان الأقصى إذ رفعت في السابع من أكتوبرتشرين الأول الماضي أعلام فلسطين في مدرجات ملعبها ورفعت لافتتين كُتب على إحداهما الحرية,ara,monolingual,aya_human_annotated,ar
95,0,command-r-base, HistoireUcadorg,fra,monolingual,aya_human_annotated,ar
95,1,command-r-base,الثورة الصناعية هي فترة من التغيير التكنولوجي والاجتماعي والاقتصادي التي بدأت في أواخر القرن الثامن عشر في بريطانيا خلال هذه الفترة  تم استبدال العمليات اليدوية بآلات تعمل بالطاقة كانت الثورة الصناعية هي الفترة التي تحولت فيها بريطانيا من مجتمع زراعي إلى مجتمع صناعي كانت الثورة الصناعية أيضًا فترة من التغيير الاجتماعي والاقتصادي والسياسي,ara,monolingual,aya_human_annotated,ar
96,0,command-r-base,موضوع أريد أن أتعلم الشعر أنشيء قصيدة رومنسيه من بحر الكامل,ara,monolingual,aya_human_annotated,ar
96,1,command-r-base,ردود 13  زيارات 1252,ara,monolingual,aya_human_annotated,ar
96,2,command-r-base,25  05  2009 0319 PM 1,lit,monolingual,aya_human_annotated,ar
96,3,command-r-base,أريد أن أتعلم الشعر,ara,monolingual,aya_human_annotated,ar
96,4,command-r-base,أنشيء قصيدة رومنسيه من بحر الكامل,ara,monolingual,aya_human_annotated,ar
96,5,command-r-base,أريد أن أتعلم الشعر,ara,monolingual,aya_human_annotated,ar
97,0,command-r-base,د كوب من عصير البرتقال,ara,monolingual,aya_human_annotated,ar
97,1,command-r-base,الجواب الصحيح هو ج شوكولاتة,ara,monolingual,aya_human_annotated,ar
97,2,command-r-base,تحتوي الشوكولاتة على كمية أكبر من السكر من التفاحة أو البرتقالة أو كوب من عصير البرتقال,ara,monolingual,aya_human_annotated,ar
97,3,command-r-base,إذا كنت تريد أن تعرف المزيد عن السكر يمكنك قراءة المقال التالي,ara,monolingual,aya_human_annotated,ar
97,4,command-r-base,httpwwwwebmdcomdietssslideshowsugar,unknown,monolingual,aya_human_annotated,ar
98,0,command-r-base,تسجيل عضوية جديدة نسيت كلمة المرور؟ إسم العضو كلمة المرور حفظ البيانات؟ المنتدى المشاركات الجديدة الأسئلة المتكررة التقويم اجتماعيات المجموعات ألبومات الصور القوائم البريدية خيارات المنتدى تحديد المنتديات كمقروء روابط هامة مشاركات اليوم القوائم البريدية إتصل بنا المتجر الاداري طلب دورة تدريبية خدمات المنتدى اختبارات تفاعلية دورات ا,ara,monolingual,aya_human_annotated,ar
99,0,command-r-base,python,unknown,monolingual,aya_human_annotated,ar
99,1,command-r-base,import nltk,unknown,monolingual,aya_human_annotated,ar
99,2,command-r-base,nltkdownloadpunkt,dan,monolingual,aya_human_annotated,ar
99,3,command-r-base,nltkdownloadwordnet,deu,monolingual,aya_human_annotated,ar
99,4,command-r-base,from nltktokenize import wordtokenize,eng,monolingual,aya_human_annotated,ar
99,5,command-r-base,from nltkstem import WordNetLemmatizer,eng,monolingual,aya_human_annotated,ar
99,6,command-r-base,def getresponseuserinput,unknown,monolingual,aya_human_annotated,ar
99,7,command-r-base,    userinput  userinputlower,eng,monolingual,aya_human_annotated,ar
99,8,command-r-base,    tokens  wordtokenizeuserinput,nld,monolingual,aya_human_annotated,ar
99,9,command-r-base,    lemmatizer  WordNetLemmatizer,unknown,monolingual,aya_human_annotated,ar
99,10,command-r-base,    lemmas ,deu,monolingual,aya_human_annotated,ar
0,0,command-r-base,What is the name of the South Korean defense missile system,eng,monolingual,aya_human_annotated,en
0,1,command-r-base,The South Korean government has approved the deployment of the US THAAD missile defense system which is designed to shoot down North Korean missiles,eng,monolingual,aya_human_annotated,en
0,2,command-r-base,What is the name of the South Korean defense missile system,eng,monolingual,aya_human_annotated,en
0,3,command-r-base,The South Korean government has approved the deployment of the US THAAD missile defense system which is designed to shoot down North Korean missiles,eng,monolingual,aya_human_annotated,en
0,4,command-r-base,What is the name of the South Korean defense missile system,eng,monolingual,aya_human_annotated,en
1,0,command-r-base,The Noahic Covenant is a covenant between God and all living creatures on earth It is also known as the Covenant of the Rainbow,eng,monolingual,aya_human_annotated,en
1,1,command-r-base,The Noahic Covenant is a covenant between God and all living creatures on earth It is also known as the Covenant of the Rainbow,eng,monolingual,aya_human_annotated,en
1,2,command-r-base,The Noahic Covenant is a covenant between God and all living creatures on earth It is also known as the Covenant of the Rainbow,eng,monolingual,aya_human_annotated,en
1,3,command-r-base,The Noahic Covenant is a covenant between God and all living creatures on earth,eng,monolingual,aya_human_annotated,en
2,0,command-r-base,1 Answer,eng,monolingual,aya_human_annotated,en
2,1,command-r-base,Answer,eng,monolingual,aya_human_annotated,en
2,2,command-r-base,Neptune is blue because of the methane in its atmosphere,eng,monolingual,aya_human_annotated,en
2,3,command-r-base,Explanation,eng,monolingual,aya_human_annotated,en
2,4,command-r-base,Neptune is the farthest planet from the Sun It is a gas giant like Jupiter and Saturn It is composed mostly of hydrogen and helium,eng,monolingual,aya_human_annotated,en
2,5,command-r-base,Neptunes atmosphere is composed of hydrogen helium methane and ammonia The methane absorbs red light and reflects blue light This is why Neptune appears blue,eng,monolingual,aya_human_annotated,en
2,6,command-r-base,Impact of this question,eng,monolingual,aya_human_annotated,en
2,7,command-r-base,1032 views around the,eng,monolingual,aya_human_annotated,en
3,0,command-r-base,Sri Lanka is a tropical island with a rich cultural heritage The traditional attire worn by Sri Lankans is the sarong which is a long piece of cloth that is wrapped around the waist and tied at the side It is usually worn with a shirt or blouse The sarong is worn by both men and women and it is usually worn for special occasions such as weddings and religious ceremonies,eng,monolingual,aya_human_annotated,en
3,1,command-r-base,What are some of the most popular tourist attractions in Sri Lanka,eng,monolingual,aya_human_annotated,en
3,2,command-r-base,Sri Lanka is a,eng,monolingual,aya_human_annotated,en
4,0,command-r-base,Deep Learning is a subset of machine learning that uses neural networks to learn from data It is a powerful tool for analyzing large amounts of data and can be used to solve a wide range of problems,eng,monolingual,aya_human_annotated,en
4,1,command-r-base,Deep Learning has the potential to revolutionize the way we analyze and understand urban mobility and transportation By using Deep Learning we can gain insights into how people move around cities how traffic flows and how transportation systems can be improved,eng,monolingual,aya_human_annotated,en
4,2,command-r-base,Deep Learning can also be used to predict future trends in,eng,monolingual,aya_human_annotated,en
5,0,command-r-base,May the 4th be with you,eng,monolingual,aya_human_annotated,en
5,1,command-r-base,What is the name of the planet where the Ewoks live,eng,monolingual,aya_human_annotated,en
5,2,command-r-base,What is the name of the planet where the Jedi Academy is located,eng,monolingual,aya_human_annotated,en
5,3,command-r-base,Yavin 4,unknown,monolingual,aya_human_annotated,en
5,4,command-r-base,What is the name of the planet where the Jedi Temple is located,eng,monolingual,aya_human_annotated,en
5,5,command-r-base,Coruscant,unknown,monolingual,aya_human_annotated,en
5,6,command-r-base,What is the name of the planet where the Death Star is located,eng,monolingual,aya_human_annotated,en
5,7,command-r-base,The Death Star is a moon orbiting the planet of Yavin,eng,monolingual,aya_human_annotated,en
5,8,command-r-base,What is the name,eng,monolingual,aya_human_annotated,en
6,0,command-r-base,The Rowlatt Act was imposed to extend the emergency powers of the government The Rowlatt Act was imposed to extend the emergency powers of the government,eng,monolingual,aya_human_annotated,en
6,1,command-r-base,What was the Rowlatt Act and why was it imposed,eng,monolingual,aya_human_annotated,en
6,2,command-r-base,The Rowlatt Act was passed in 1919 to extend the emergency powers of the government It was passed to suppress the growing revolutionary activities in the country,eng,monolingual,aya_human_annotated,en
6,3,command-r-base,What was the Rowlatt Act and why was it passed,eng,monolingual,aya_human_annotated,en
7,0,command-r-base,Database replication is a key component of high availability Learn how it works and how it can help your organization,eng,monolingual,aya_human_annotated,en
7,1,command-r-base,Database replication is a key component of high availability Learn how it works and how it can help your organization,eng,monolingual,aya_human_annotated,en
7,2,command-r-base,Learn how to use the Oracle Database 12c SQLLoader utility to load data into a database table,eng,monolingual,aya_human_annotated,en
7,3,command-r-base,Learn how to use the Oracle Database 12c SQLLoader utility to load data into a database table,eng,monolingual,aya_human_annotated,en
7,4,command-r-base,Learn how to use the,eng,monolingual,aya_human_annotated,en
8,0,command-r-base,e milestone and deliverable are not related to each other,eng,monolingual,aya_human_annotated,en
8,1,command-r-base,Answer b,unknown,monolingual,aya_human_annotated,en
9,0,command-r-base,These questions and more were explored in a recent webinar titled Panavitiya The Ancient Portable Manuscripts of Sri Lanka organized by the Embassy of Sri Lanka in Washington DC and the Sri Lanka Foundation,eng,monolingual,aya_human_annotated,en
9,1,command-r-base,The webinar was moderated by Dr Asanga Welikala Senior Lecturer at the University of Edinburgh and featured Dr S Pathmanathan Senior Lecturer at the University of Kelaniya and Dr Jayadeva Uyangoda Professor Emeritus,tgl,monolingual,aya_human_annotated,en
10,0,command-r-base,The French Revolution was a period of farreaching social and political upheaval in France and its colonies beginning in 1789 The Revolution overthrew the monarchy established a republic catalyzed violent periods of political turmoil and finally culminated in a dictatorship under Napoleon who brought many of its principles to areas he conquered in Western Europe and beyond,eng,monolingual,aya_human_annotated,en
